,region,province,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
177,Flanders,Antwerp,2000,HOUSE,HOUSE,435000.0,4.0,124.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,46.0,2.0,0,0
178,Wallonie,Walloon Brabant,1315,HOUSE,COUNTRY_COTTAGE,450000.0,3.0,131.0,INSTALLED,0,0,1,0.0,0,0.0,900.0,4.0,1,GOOD
179,Brussels,Brussels,1180,APARTMENT,PENTHOUSE,1175000.0,4.0,210.0,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,0,0.0,0.0,3.0,0,JUST_RENOVATED
180,Flanders,Flemish Brabant,1653,HOUSE,HOUSE,485000.0,5.0,258.0,INSTALLED,0,0,1,0.0,1,200.0,335.0,3.0,0,JUST_RENOVATED
181,Wallonie,Walloon Brabant,1330,HOUSE,BUNGALOW,495000.0,3.0,160.0,INSTALLED,0,0,0,0.0,0,0.0,872.0,4.0,0,GOOD
182,Flanders,Flemish Brabant,3080,HOUSE,HOUSE,495000.0,3.0,110.0,INSTALLED,0,0,1,10.0,1,65.0,124.0,2.0,0,JUST_RENOVATED
183,Flanders,Flemish Brabant,3210,HOUSE,HOUSE,495000.0,3.0,208.0,INSTALLED,0,0,1,0.0,0,0.0,926.0,3.0,0,AS_NEW
184,Flanders,Flemish Brabant,3320,HOUSE,MANSION,495000.0,3.0,221.0,INSTALLED,0,1,0,0.0,1,800.0,221.0,3.0,0,GOOD
185,Wallonie,Liège,4671,HOUSE,EXCEPTIONAL_PROPERTY,495000.0,7.760948976982968,282.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,2200.0,4.0,0,TO_RENOVATE
186,Flanders,East Flanders,9000,HOUSE,MIXED_USE_BUILDING,495000.0,6.0,295.0,SEMI_EQUIPPED,0,0,1,6.0,0,0.0,365.0,3.0,0,TO_RESTORE
187,Wallonie,Luxembourg,6730,HOUSE,HOUSE,498000.0,4.0,599.7251200911202,INSTALLED,0,1,0,0.0,1,2077.0968679067573,3787.0,2.0,0,JUST_RENOVATED
188,Flanders,Antwerp,2580,HOUSE,HOUSE,499000.0,4.0,260.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,600.0,898.0,4.0,0,AS_NEW
189,Brussels,Brussels,1160,HOUSE,HOUSE,500000.0,3.0,136.0,HYPER_EQUIPPED,0,0,0,0.0,1,55.0,220.0,2.0,0,TO_RENOVATE
190,Flanders,Flemish Brabant,3200,HOUSE,EXCEPTIONAL_PROPERTY,515000.0,5.0,257.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,520.0,2.0,0,AS_NEW
191,Flanders,West Flanders,8670,HOUSE,VILLA,520000.0,3.0,139.0,INSTALLED,0,0,1,16.0,1,500.0,592.0,4.0,0,TO_RENOVATE
192,Brussels,Brussels,1090,HOUSE,HOUSE,525000.0,4.0,189.0,USA_HYPER_EQUIPPED,0,0,1,15.0,1,33.0,120.0,2.0,0,JUST_RENOVATED
193,Flanders,Flemish Brabant,1500,HOUSE,HOUSE,549000.0,3.0,230.0,INSTALLED,0,0,0,0.0,1,806.0,924.0,4.0,0,JUST_RENOVATED
194,Flanders,East Flanders,9140,HOUSE,BUNGALOW,549000.0,3.0,212.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,750.0,1765.0,4.0,0,TO_BE_DONE_UP
195,Brussels,Brussels,1150,HOUSE,HOUSE,550000.0,3.0,145.0,NOT_INSTALLED,0,0,1,16.0,0,0.0,188.0,3.0,0,TO_RENOVATE
196,Flanders,Flemish Brabant,1700,HOUSE,VILLA,559000.0,3.0,182.0,INSTALLED,0,0,1,0.0,0,0.0,461.0,4.0,0,GOOD
197,Flanders,Flemish Brabant,1760,HOUSE,HOUSE,569000.0,3.0,160.0,NOT_INSTALLED,0,0,1,25.0,1,700.0,1052.0,4.0,0,GOOD
198,Flanders,Flemish Brabant,1650,HOUSE,HOUSE,570000.0,6.0,258.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,762.0,1152.0,2.0,0,GOOD
199,Flanders,Flemish Brabant,1820,HOUSE,VILLA,575000.0,4.0,250.0,INSTALLED,0,0,1,60.0,1,600.0,1097.0,4.0,0,GOOD
200,Flanders,Flemish Brabant,1703,HOUSE,HOUSE,579000.0,3.0,192.0,INSTALLED,0,0,1,0.0,0,0.0,1000.0,4.0,0,TO_BE_DONE_UP
201,Flanders,Flemish Brabant,1500,HOUSE,HOUSE,590000.0,3.0,175.0,INSTALLED,0,0,1,0.0,0,0.0,562.0,4.0,0,GOOD
202,Flanders,Flemish Brabant,1501,HOUSE,HOUSE,590000.0,3.0,175.0,INSTALLED,0,0,1,0.0,0,0.0,562.0,4.0,0,GOOD
203,Brussels,Brussels,1020,HOUSE,HOUSE,595000.0,4.0,250.0,INSTALLED,0,0,1,15.0,1,350.0,459.0,3.0,0,TO_BE_DONE_UP
204,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,595000.0,3.0,215.0,INSTALLED,0,0,1,0.0,1,1100.0,1284.0,4.0,0,TO_RENOVATE
205,Flanders,Flemish Brabant,1853,HOUSE,MIXED_USE_BUILDING,598000.0,5.0,320.0,INSTALLED,0,0,1,25.0,1,78.0,396.0,2.0,0,GOOD
206,Flanders,Flemish Brabant,1650,HOUSE,VILLA,599000.0,3.0,251.0,INSTALLED,0,0,1,0.0,0,0.0,1689.0,4.0,0,TO_BE_DONE_UP
207,Flanders,Flemish Brabant,1800,HOUSE,EXCEPTIONAL_PROPERTY,599000.0,3.0,210.0,INSTALLED,0,0,1,25.0,0,0.0,195.0,2.0,0,AS_NEW
208,Wallonie,Liège,4890,HOUSE,HOUSE,599000.0,5.0,286.0,INSTALLED,0,0,1,0.0,1,1334.0,1334.0,4.0,0,GOOD
209,Brussels,Brussels,1020,HOUSE,HOUSE,600000.0,7.0,220.0,SEMI_EQUIPPED,0,0,1,24.0,1,37.0,13.0,2.0,0,GOOD
210,Brussels,Brussels,1050,APARTMENT,APARTMENT,420000.0,1.0,86.0,USA_INSTALLED,0,0,1,0.0,0,0.0,0.0,2.0,0,GOOD
211,Wallonie,Namur,5030,HOUSE,HOUSE,245000.0,3.0,144.0,SEMI_EQUIPPED,0,1,1,12.0,1,200.0,400.0,3.0,0,GOOD
212,Wallonie,Namur,5030,HOUSE,HOUSE,240000.0,2.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,200.0,427.0,3.0,0,TO_RENOVATE
213,Wallonie,Walloon Brabant,1367,HOUSE,HOUSE,392000.0,3.0,161.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,938.0,1.0,0,0
214,Wallonie,Walloon Brabant,1367,HOUSE,HOUSE,450000.0,3.0,164.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,1252.0,1.0,0,0
215,Wallonie,Walloon Brabant,1457,HOUSE,HOUSE,350000.0,4.0,200.0,SEMI_EQUIPPED,0,0,0,0.0,1,1500.0,1750.0,2.0,0,0
216,Wallonie,Walloon Brabant,1367,HOUSE,HOUSE,474000.0,4.0,191.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,2166.0,1.0,0,0
217,Wallonie,Liège,4020,APARTMENT,GROUND_FLOOR,169000.0,1.0,54.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,2.0,0,AS_NEW
218,Wallonie,Luxembourg,6950,HOUSE,APARTMENT_BLOCK,325000.0,4.0,235.0,USA_SEMI_EQUIPPED,0,0,0,0.0,0,0.0,122.0,2.0,0,GOOD
219,Wallonie,Luxembourg,6700,HOUSE,HOUSE,299000.0,3.0,151.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,780.0,1.0,0,0
220,Wallonie,Luxembourg,6792,HOUSE,HOUSE,109000.0,0.0,153.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,638.0,1.0,0,0
221,Flanders,Antwerp,2140,APARTMENT,APARTMENT,154900.0,1.0,80.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
222,Flanders,Antwerp,2050,APARTMENT,APARTMENT,395000.0,2.0,100.0,HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0.0,1.0,0,AS_NEW
223,Wallonie,Hainaut,7000,HOUSE,MANSION,495000.0,4.0,300.0,SEMI_EQUIPPED,0,0,1,25.0,0,0.0,4635.0,4.0,0,0
224,Flanders,East Flanders,9500,HOUSE,HOUSE,219750.0,2.0,209.51537287396425,NOT_INSTALLED,0,0,0,0.0,0,0.0,75.0,3.0,0,0
225,Flanders,West Flanders,8930,HOUSE,HOUSE,256500.0,3.0,144.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,390.0,3.0,0,0
226,Flanders,West Flanders,8660,APARTMENT,APARTMENT,269000.0,2.0,70.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,GOOD
227,Brussels,Brussels,1060,HOUSE,APARTMENT_BLOCK,569000.0,4.0,365.0,INSTALLED,0,0,0,0.0,0,0.0,188.0,2.0,0,GOOD
228,Brussels,Brussels,1080,APARTMENT,APARTMENT,169000.0,1.0,58.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
229,Flanders,West Flanders,8501,APARTMENT,APARTMENT,219000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,GOOD
230,Flanders,Antwerp,2050,APARTMENT,APARTMENT,360000.0,3.0,96.0,HYPER_EQUIPPED,0,0,1,24.0,0,0.0,0.0,1.0,0,0
231,Flanders,Antwerp,2170,APARTMENT,APARTMENT,209000.0,2.0,95.0,NOT_INSTALLED,0,0,1,4.0,0,0.0,0.0,3.0,0,GOOD
232,Brussels,Brussels,1180,HOUSE,VILLA,895000.0,5.0,240.0,INSTALLED,0,0,1,40.0,1,362.0,447.0,3.0,0,AS_NEW
233,Flanders,East Flanders,9990,HOUSE,HOUSE,425000.0,3.0,148.0,INSTALLED,0,0,1,0.0,1,0.0,720.0,4.0,0,GOOD
234,Flanders,Flemish Brabant,3012,HOUSE,HOUSE,519000.0,3.0,150.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,426.0,1.0,0,AS_NEW
235,Flanders,East Flanders,9950,HOUSE,HOUSE,479000.0,4.0,180.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,266.0,3.0,0,GOOD
236,Flanders,East Flanders,9150,HOUSE,COUNTRY_COTTAGE,549000.0,3.0,190.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,8060.0,4.0,0,TO_RESTORE
237,Flanders,West Flanders,8500,HOUSE,HOUSE,365000.0,2.0,270.0,INSTALLED,0,0,1,35.0,0,0.0,120.0,3.0,0,AS_NEW
238,Flanders,Flemish Brabant,1850,HOUSE,HOUSE,260000.0,2.0,140.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,115.0,2.0,0,TO_BE_DONE_UP
239,Flanders,Limburg,3560,HOUSE,HOUSE,355000.0,2.0,146.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,605.0,3.0,0,0
240,Brussels,Brussels,1020,HOUSE,HOUSE,460000.0,4.0,210.0,USA_INSTALLED,0,0,1,0.0,0,0.0,225.0,2.0,0,GOOD
242,Brussels,Brussels,1070,HOUSE,HOUSE,399000.0,4.0,170.0,SEMI_EQUIPPED,0,0,1,10.0,1,140.0,210.0,2.0,0,TO_BE_DONE_UP
243,Wallonie,Walloon Brabant,1300,HOUSE,VILLA,435000.0,4.0,185.0,USA_INSTALLED,0,0,1,30.0,1,526.0,748.0,4.0,0,GOOD
244,Brussels,Brussels,1070,HOUSE,EXCEPTIONAL_PROPERTY,960000.0,6.0,400.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,290.0,1090.0,3.0,0,AS_NEW
246,Wallonie,Namur,5004,HOUSE,HOUSE,210000.0,2.0,83.0,INSTALLED,0,0,0,0.0,1,85.0,166.0,3.0,0,TO_BE_DONE_UP
247,Wallonie,Liège,4870,HOUSE,HOUSE,235000.0,3.0,166.0,INSTALLED,0,1,0,0.0,0,0.0,1050.0,4.0,0,TO_BE_DONE_UP
248,Wallonie,Namur,5300,HOUSE,MIXED_USE_BUILDING,245000.0,4.0,240.0,INSTALLED,0,0,1,40.0,0,0.0,214.0,2.0,0,TO_BE_DONE_UP
249,Wallonie,Walloon Brabant,1420,HOUSE,HOUSE,260000.0,2.0,130.0,INSTALLED,0,0,1,20.0,1,55.0,155.0,2.0,0,GOOD
250,Wallonie,Liège,4870,HOUSE,HOUSE,330000.0,4.0,166.0,INSTALLED,0,1,0,0.0,0,0.0,1700.0,4.0,0,TO_BE_DONE_UP
251,Wallonie,Liège,4140,HOUSE,HOUSE,349000.0,4.0,175.0,INSTALLED,0,0,1,30.0,1,120.0,311.0,3.0,0,TO_BE_DONE_UP
252,Flanders,West Flanders,8490,HOUSE,HOUSE,440000.0,3.0,161.0,INSTALLED,0,0,1,0.0,0,0.0,1846.0,4.0,0,GOOD
253,Wallonie,Walloon Brabant,1341,HOUSE,HOUSE,465000.0,3.0,220.0,SEMI_EQUIPPED,0,0,0,0.0,1,800.0,837.0,4.0,0,GOOD
254,Flanders,West Flanders,8620,HOUSE,VILLA,520000.0,4.0,221.0,INSTALLED,0,0,1,40.0,1,400.0,753.0,4.0,0,TO_BE_DONE_UP
255,Brussels,Brussels,1040,HOUSE,HOUSE,595000.0,3.0,150.0,INSTALLED,0,0,1,0.0,0,0.0,140.0,3.0,0,TO_RENOVATE
256,Flanders,Flemish Brabant,3080,HOUSE,HOUSE,935000.0,5.0,295.0,INSTALLED,0,1,1,28.0,1,0.0,1362.0,4.0,0,TO_BE_DONE_UP
257,Wallonie,Liège,4101,HOUSE,HOUSE,129000.0,3.0,126.0,NOT_INSTALLED,0,0,1,58.0,1,235.0,330.0,3.0,0,TO_RENOVATE
259,Wallonie,Liège,4420,HOUSE,HOUSE,319000.0,3.0,194.0,USA_INSTALLED,0,0,1,34.0,1,82.0,197.0,2.0,0,AS_NEW
260,Flanders,East Flanders,9000,HOUSE,HOUSE,319000.0,3.0,154.0,USA_SEMI_EQUIPPED,0,0,0,0.0,1,8.0,55.0,2.0,0,TO_BE_DONE_UP
261,Wallonie,Walloon Brabant,1420,HOUSE,HOUSE,320000.0,3.0,88.0,INSTALLED,0,0,1,20.0,1,250.0,405.0,3.0,0,GOOD
266,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,498000.0,5.0,140.0,HYPER_EQUIPPED,0,0,1,0.0,1,700.0,1132.0,4.0,0,TO_BE_DONE_UP
270,Flanders,West Flanders,8920,HOUSE,HOUSE,279000.0,3.0,163.0,INSTALLED,0,0,0,0.0,1,289.0,480.0,3.0,0,TO_BE_DONE_UP
271,Flanders,West Flanders,8370,HOUSE,HOUSE,339000.0,3.0,145.0,INSTALLED,0,0,0,0.0,1,64.0,210.0,3.0,0,GOOD
272,Flanders,West Flanders,8870,HOUSE,HOUSE,349000.0,3.0,189.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,374.0,3.0,0,TO_BE_DONE_UP
273,Flanders,West Flanders,8200,APARTMENT,GROUND_FLOOR,195000.0,1.0,65.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0.0,3.0,0,GOOD
274,Flanders,West Flanders,8800,HOUSE,HOUSE,425000.0,3.0,168.0,INSTALLED,0,0,0,0.0,1,0.0,201.0,3.0,0,AS_NEW
275,Flanders,West Flanders,8300,APARTMENT,APARTMENT,1085000.0,3.0,82.0,NOT_INSTALLED,0,0,1,6.0,0,0.0,0.0,2.0,0,0
276,Flanders,West Flanders,8300,APARTMENT,APARTMENT,2595000.0,4.0,169.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,0.0,2.0,0,0
277,Flanders,Antwerp,2100,APARTMENT,APARTMENT,229000.0,3.0,104.0,INSTALLED,0,0,1,0.0,0,0.0,0.0,2.0,0,TO_BE_DONE_UP
278,Flanders,West Flanders,8430,APARTMENT,APARTMENT,285000.0,2.0,65.0,NOT_INSTALLED,1,0,0,0.0,0,0.0,0.0,1.0,0,0
279,Flanders,East Flanders,9070,HOUSE,HOUSE,499000.0,3.0,237.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,1173.0,4.0,0,0
280,Brussels,Brussels,1180,HOUSE,VILLA,1450000.0,4.0,265.0,INSTALLED,0,0,1,11.0,1,0.0,1540.0,4.0,0,TO_RENOVATE
281,Wallonie,Namur,5020,HOUSE,HOUSE,640000.0,4.0,218.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,3300.0,4.0,0,GOOD
282,Wallonie,Hainaut,7300,HOUSE,HOUSE,150000.0,3.0,102.0,INSTALLED,0,0,1,28.0,1,310.0,310.0,2.0,0,JUST_RENOVATED
283,Flanders,East Flanders,9000,HOUSE,HOUSE,550000.0,4.0,185.0,INSTALLED,0,1,1,8.0,1,50.0,254.0,3.0,0,0
284,Flanders,Antwerp,2640,HOUSE,HOUSE,265000.0,3.0,121.0,SEMI_EQUIPPED,0,1,1,0.0,0,0.0,76.0,2.0,0,TO_RENOVATE
285,0,0,03189,APARTMENT,APARTMENT,345000.0,2.0,84.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,0
286,Flanders,Antwerp,2170,APARTMENT,APARTMENT,169750.0,1.0,82.0,SEMI_EQUIPPED,0,0,1,2.0,0,0.0,0.0,3.0,0,AS_NEW
287,Flanders,Flemish Brabant,3001,HOUSE,HOUSE,579000.0,4.0,190.0,NOT_INSTALLED,0,0,1,25.0,1,223.0,223.0,3.0,0,GOOD
288,Flanders,Antwerp,2800,APARTMENT,APARTMENT,325000.0,2.0,96.0,SEMI_EQUIPPED,0,0,1,4.0,0,0.0,0.0,2.0,0,GOOD
289,Flanders,Antwerp,2800,HOUSE,MANSION,498000.0,4.0,263.0,SEMI_EQUIPPED,0,0,1,16.0,0,0.0,100.0,3.0,0,GOOD
290,Flanders,Flemish Brabant,1981,HOUSE,TOWN_HOUSE,379000.0,3.0,260.0,INSTALLED,0,0,1,10.0,1,0.0,154.0,2.0,0,GOOD
291,Flanders,West Flanders,8300,APARTMENT,APARTMENT,765000.0,2.0,75.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,AS_NEW
292,Flanders,West Flanders,8300,APARTMENT,APARTMENT,1100000.0,3.0,110.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,GOOD
293,Flanders,West Flanders,8300,APARTMENT,APARTMENT,865000.0,2.0,81.0,HYPER_EQUIPPED,1,0,1,0.0,0,0.0,0.0,2.0,0,JUST_RENOVATED
294,Flanders,Antwerp,2630,APARTMENT,APARTMENT,229000.0,1.0,76.0,INSTALLED,0,0,1,4.0,0,0.0,0.0,2.0,0,JUST_RENOVATED
295,Wallonie,Hainaut,7340,HOUSE,HOUSE,90000.0,2.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,230.0,1.0,0,0
296,Flanders,East Flanders,9170,HOUSE,HOUSE,375000.0,3.0,113.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,559.0,4.0,0,GOOD
297,Flanders,West Flanders,8490,HOUSE,HOUSE,299000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,283.0,2.0,0,AS_NEW
298,Flanders,West Flanders,8860,HOUSE,HOUSE,150000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,338.0,2.0,0,GOOD
299,Flanders,West Flanders,8300,APARTMENT,DUPLEX,1495000.0,2.0,126.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,GOOD
300,Brussels,Brussels,1180,HOUSE,HOUSE,1190000.0,5.0,369.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,530.0,4.0,0,GOOD
301,Brussels,Brussels,1150,HOUSE,HOUSE,1195000.0,4.0,234.0,INSTALLED,0,0,1,30.0,1,500.0,967.0,3.0,0,TO_BE_DONE_UP
302,Brussels,Brussels,1000,HOUSE,MIXED_USE_BUILDING,1200000.0,3.0,568.0,INSTALLED,0,0,0,0.0,0,0.0,196.0,2.0,0,JUST_RENOVATED
303,Flanders,Flemish Brabant,1950,HOUSE,HOUSE,1200000.0,6.0,450.0,USA_INSTALLED,0,0,1,0.0,1,550.0,873.0,4.0,0,GOOD
304,Brussels,Brussels,1060,HOUSE,HOUSE,1250000.0,5.0,464.0,INSTALLED,0,1,1,16.0,1,130.0,260.0,2.0,0,AS_NEW
305,Flanders,Flemish Brabant,1950,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,0,1,1,11.0,1,800.0,1375.0,4.0,0,GOOD
306,Flanders,Flemish Brabant,1950,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,0,0,1,15.0,1,800.0,1375.0,4.0,0,GOOD
307,Brussels,Brussels,1040,HOUSE,MIXED_USE_BUILDING,1295000.0,5.0,345.0,INSTALLED,0,0,1,0.0,0,0.0,180.0,2.0,0,GOOD
308,Brussels,Brussels,1120,HOUSE,APARTMENT_BLOCK,1350000.0,7.760948976982968,599.7251200911202,NOT_INSTALLED,0,0,1,33.0,0,0.0,252.0,3.0,0,TO_RENOVATE
309,Flanders,Antwerp,2820,HOUSE,VILLA,1400000.0,6.0,524.0,HYPER_EQUIPPED,0,0,1,70.0,1,2077.0968679067573,4410.0,4.0,1,GOOD
310,Brussels,Brussels,1170,HOUSE,HOUSE,1480000.0,6.0,425.0,HYPER_EQUIPPED,0,0,1,17.0,1,1020.0,1020.0,3.0,0,GOOD
311,Brussels,Brussels,1030,HOUSE,HOUSE,1495000.0,7.760948976982968,599.7251200911202,NOT_INSTALLED,0,1,1,6.0,1,715.0,1050.0,2.0,0,TO_RENOVATE
312,Flanders,Flemish Brabant,1654,HOUSE,HOUSE,1495000.0,6.0,420.0,HYPER_EQUIPPED,0,0,1,40.0,0,0.0,8520.7840872793,4.0,0,GOOD
313,Brussels,Brussels,1180,HOUSE,HOUSE,1590000.0,3.0,319.0,INSTALLED,0,1,1,74.04161384425049,1,900.0,1000.0,3.0,0,AS_NEW
314,Brussels,Brussels,1150,HOUSE,HOUSE,1650000.0,7.760948976982968,460.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,400.0,818.0,2.0,0,GOOD
315,Wallonie,Walloon Brabant,1440,HOUSE,VILLA,1650000.0,4.0,414.0,USA_HYPER_EQUIPPED,0,1,1,74.04161384425049,1,1000.0,2400.0,5.834007591805215,1,AS_NEW
316,Flanders,Flemish Brabant,1950,HOUSE,EXCEPTIONAL_PROPERTY,1690000.0,5.0,548.0,HYPER_EQUIPPED,0,0,1,0.0,1,2077.0968679067573,2671.0,2.0,0,GOOD
317,Brussels,Brussels,1180,HOUSE,HOUSE,1695000.0,6.0,448.0,INSTALLED,0,1,1,48.0,1,900.0,1140.0,4.0,0,AS_NEW
318,Brussels,Brussels,1150,HOUSE,HOUSE,1700000.0,7.760948976982968,371.0,HYPER_EQUIPPED,0,0,1,0.0,1,1317.0,1610.0,3.0,0,GOOD
319,Brussels,Brussels,1050,HOUSE,HOUSE,1960000.0,6.0,509.0,HYPER_EQUIPPED,0,1,1,50.0,1,200.0,300.0,2.0,0,AS_NEW
320,Flanders,West Flanders,8300,HOUSE,VILLA,1975000.0,5.0,263.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,683.0,4.0,0,AS_NEW
321,Brussels,Brussels,1180,HOUSE,VILLA,1990000.0,5.0,599.7251200911202,INSTALLED,0,1,1,0.0,1,0.0,2661.0,4.0,0,TO_BE_DONE_UP
322,Brussels,Brussels,1070,HOUSE,EXCEPTIONAL_PROPERTY,1995000.0,5.0,599.7251200911202,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,1,300.0,2500.0,4.0,0,AS_NEW
323,Wallonie,Walloon Brabant,1380,HOUSE,EXCEPTIONAL_PROPERTY,2475000.0,6.0,599.7251200911202,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,1,2077.0968679067573,8520.7840872793,4.0,1,AS_NEW
324,Brussels,Brussels,1050,HOUSE,APARTMENT_BLOCK,3200000.0,1.0,599.7251200911202,INSTALLED,0,1,1,0.0,0,0.0,490.0,2.0,0,GOOD
325,Wallonie,Liège,4670,HOUSE,HOUSE,435000.0,3.0,195.0,INSTALLED,0,0,1,25.0,0,0.0,6600.0,4.0,0,GOOD
326,Brussels,Brussels,1020,HOUSE,HOUSE,440000.0,4.0,151.0,NOT_INSTALLED,0,0,1,16.0,1,133.0,192.0,2.0,0,GOOD
327,Flanders,East Flanders,9900,HOUSE,VILLA,469000.0,4.0,211.0,INSTALLED,0,0,1,74.04161384425049,1,187.0,600.0,4.0,1,GOOD
328,Flanders,West Flanders,8620,HOUSE,HOUSE,448000.0,3.0,225.0,USA_INSTALLED,0,0,1,0.0,0,0.0,781.0,3.0,0,TO_RENOVATE
329,Brussels,Brussels,1180,HOUSE,MIXED_USE_BUILDING,620000.0,2.0,176.0,INSTALLED,0,0,0,0.0,1,90.0,165.0,2.0,0,GOOD
330,Brussels,Brussels,1190,HOUSE,HOUSE,369000.0,5.0,190.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,74.0,2.0,0,TO_RENOVATE
331,Wallonie,Namur,5640,HOUSE,HOUSE,590000.0,0.0,209.51537287396425,INSTALLED,0,0,0,0.0,0,0.0,567.0,4.0,0,0
332,Wallonie,Namur,5620,HOUSE,HOUSE,160000.0,2.0,120.0,INSTALLED,0,0,1,7.0,0,0.0,0.0,2.0,0,0
333,Wallonie,Namur,5070,HOUSE,HOUSE,250000.0,3.0,130.0,NOT_INSTALLED,0,0,1,15.0,1,1000.0,1357.0,4.0,0,0
334,Wallonie,Walloon Brabant,1400,HOUSE,VILLA,575000.0,4.0,280.0,INSTALLED,0,0,1,0.0,0,0.0,1371.0,4.0,1,TO_BE_DONE_UP
335,Wallonie,Hainaut,6280,HOUSE,HOUSE,360000.0,5.0,335.0,INSTALLED,0,0,1,74.04161384425049,1,800.0,835.0,4.0,0,0
336,Wallonie,Namur,5640,HOUSE,HOUSE,450000.0,3.0,170.0,INSTALLED,0,0,0,0.0,0,0.0,8520.7840872793,4.0,0,0
337,Wallonie,Hainaut,6200,HOUSE,HOUSE,325000.0,2.0,599.7251200911202,INSTALLED,0,0,1,45.0,1,200.0,0.0,2.0,0,0
338,Wallonie,Namur,5640,HOUSE,HOUSE,250000.0,4.0,140.0,INSTALLED,0,0,1,20.0,0,0.0,142.0,3.0,0,0
339,Wallonie,Hainaut,6250,APARTMENT,APARTMENT,189000.0,3.0,140.0,INSTALLED,0,0,1,6.0,0,0.0,0.0,2.0,0,0
340,Wallonie,Hainaut,6200,HOUSE,HOUSE,90000.0,2.0,85.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,100.0,2.0,0,0
341,Wallonie,Hainaut,6060,HOUSE,HOUSE,120000.0,1.0,200.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,4.0,0,0
342,Wallonie,Namur,5640,HOUSE,HOUSE,95000.0,0.0,230.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,615.0,3.0,0,0
344,Wallonie,Namur,5621,HOUSE,HOUSE,590000.0,0.0,209.51537287396425,INSTALLED,0,0,0,0.0,0,0.0,567.0,4.0,0,0
345,Wallonie,Hainaut,7140,HOUSE,HOUSE,170000.0,2.0,100.0,INSTALLED,0,0,1,50.0,0,0.0,0.0,3.0,0,0
346,Wallonie,Namur,5070,HOUSE,HOUSE,450000.0,4.0,250.0,NOT_INSTALLED,0,0,0,0.0,1,1800.0,2058.0,4.0,0,0
